year,month,unit,name,cause,acres,county,longitude,latitude
2001,7,Amador - El Dorado CAL FIRE,CLAY,7 - Arson,525.59375,Sacramento County,-121.15984224790934,38.271807465732266
2001,8,Santa Clara CAL FIRE,DEL VALLE,2 - Equipment Use,117.64470672607422,Alameda County,-121.69608736474392,37.57089027183217
2001,8,Mendocino CAL FIRE,BUS,5 - Debris,241.6509552001953,Mendocino County,-123.21063199842408,39.00287574249448
2001,7,Fresno-Kings CAL FIRE,PIEDRA,11 - Powerline,14.260931968688965,Fresno County,-119.39517549483496,36.79383450650022
2001,5,Mendocino National Forest,M-9,9 - Miscellaneous,437.3615112304688,Glenn County,-122.72207716776268,39.78646483717004
2001,7,Mendocino CAL FIRE,MILL CREEK,7 - Arson,47.56966781616211,Mendocino County,-123.13598682476001,39.13270723344025
2001,5,Tuolumne - Calaveras CAL FIRE,RODRIGUEZ,5 - Debris,123.50908660888672,San Joaquin County,-121.05346014066372,38.128848457375376
2001,6,Fresno-Kings CAL FIRE,LODGE,7 - Arson,15.170960426330565,Fresno County,-119.48870013025929,37.04360209955241
2001,8,Stanislaus National Forest,CLARK,1 - Lightning,8.035538673400879,Tuolumne County,-119.70470781751624,38.395897467596654
2001,5,Stanislaus National Forest,BEARDSLEY,5 - Debris,78.53421020507812,Tuolumne County,-120.06015602762749,38.243817841879384
2001,8,Stanislaus National Forest,HIGHWAY,9 - Miscellaneous,10.471527099609377,Tuolumne County,-120.01000040877409,38.21273593360994
2001,6,Mendocino CAL FIRE,RIDGE,2 - Equipment Use,630.5643920898438,Mendocino County,-123.31086442766242,39.75099276284014
2001,5,Fresno-Kings CAL FIRE,BUTTER,2 - Equipment Use,53.865196228027344,Fresno County,-119.2479783728622,36.705863271570095
2001,5,Fresno-Kings CAL FIRE,CLARK,11 - Powerline,15.113494873046875,Fresno County,-119.37881574159799,36.75895292891182
2001,8,Mendocino CAL FIRE,MEDICINE,14 - Unknown / Unidentified,68.39820861816406,Mendocino County,-123.26972428246648,39.83055157806471
2001,7,Stanislaus National Forest,PRUITT,1 - Lightning,57.23128128051758,Tuolumne County,-119.76014113401749,38.113945265269535
2001,9,Tuolumne - Calaveras CAL FIRE,DARBY,14 - Unknown / Unidentified,14280.4775390625,Tuolumne County,-120.30702171675622,38.19507382770835
2001,1,Stanislaus National Forest,STAR,5 - Debris,9.962753295898438,Tuolumne County,-120.26551201800676,38.11564403450335
2002,6,Angeles National Forest,WILDWOOD FIRE,2 - Equipment Use,112.81257629394531,Los Angeles County,-118.23383963743899,34.290358007213946
2002,11,Orange County,BLUE GUM,9 - Miscellaneous,496.7691040039063,Orange County,-117.7974460458452,33.909882249258835
2002,7,Santa Barbara County,ZACA,10 - Vehicle,220.49009704589844,Santa Barbara County,-120.12758968373636,34.76402206876561
2002,9,Los Angeles County,MOUNTAIN FIRE,14 - Unknown / Unidentified,749.0938110351562,Los Angeles County,-118.2675267844133,34.19453505411421
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #5 ""WINTON""",5 - Debris,38.96272659301758,Calaveras County,-120.37637831488364,38.445720226585905
2002,9,Angeles National Forest,WILLIAMS,7 - Arson,38118.953125,Los Angeles County,-117.77854384982977,34.1958654727457
2002,3,Angeles National Forest,ATMORE,9 - Miscellaneous,134.22239685058594,Los Angeles County,-118.60831887507162,34.68815896261822
2002,7,Northern CA District - BLM,RUSH,1 - Lightning,4846.33740234375,Lassen County,-120.10544884729129,40.63252139237306
2002,1,Cleveland National Forest,HOLY,4 - Campfire,74.32556915283203,Orange County,-117.51312167390765,33.68176241509013
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #3 ""SOURGRASS""",5 - Debris,635.051513671875,Calaveras County,-120.23669196528284,38.340080432469904
2002,9,Tuolumne - Calaveras CAL FIRE,MANUEL,10 - Vehicle,9.737570762634276,Calaveras County,-120.3903524394214,38.24540668748429
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #4 ""MILL CREEK #1""",5 - Debris,52.64925384521485,Calaveras County,-120.23479319472378,38.32700888193708
2002,9,Tuolumne - Calaveras CAL FIRE,WILLOW,2 - Equipment Use,165.93975830078125,Calaveras County,-120.63349017213345,38.18688685860438
2002,7,Tehama - Glenn CAL FIRE,1-1,1 - Lightning,0.9679827690124512,Tehama County,-122.12311126776652,40.36889265709495
2002,10,Northern CA District - BLM,36,9 - Miscellaneous,379.9122314453125,Tehama County,-122.16325387745395,40.22617657405645
2002,3,CA Desert District - BLM,TECOPA,9 - Miscellaneous,115.96846771240234,Inyo County,-116.22485294490032,35.83693598335438
2002,9,Tuolumne - Calaveras CAL FIRE,VALLEY,14 - Unknown / Unidentified,11.807692527770994,Calaveras County,-120.39296711880108,38.21139521221901
2002,8,Tuolumne - Calaveras CAL FIRE,HOWELL,10 - Vehicle,80.33695983886719,Calaveras County,-120.84821386414364,38.01679900097929
2002,8,Tuolumne - Calaveras CAL FIRE,MCPHEE,2 - Equipment Use,64.12989044189453,Tuolumne County,-120.61011094772593,37.83843547367145
2002,2,Cleveland National Forest,NATE,9 - Miscellaneous,23.200613021850586,San Diego County,-116.9653070941744,33.32847984521978
2002,3,Cleveland National Forest,INDIAN,9 - Miscellaneous,193.16549682617188,Riverside County,-117.43999403905437,33.736996541206224
2002,11,Shasta - Trinity CAL FIRE,WENGLER,18 - Escaped Prescribed Burn,36.00297927856445,Shasta County,-121.87644287395479,40.907905235845455
2002,11,Tuolumne - Calaveras CAL FIRE,SPI #9,5 - Debris,11.12692928314209,Calaveras County,-120.20621214582215,38.392783384383314
2002,6,Santa Clara CAL FIRE,BETHANY,11 - Powerline,99.3392333984375,Alameda County,-121.62724051650343,37.78803122793521
2002,5,Orange County,BREA,14 - Unknown / Unidentified,15.352152824401855,Orange County,-117.89447277058045,33.94125274772555
2002,6,Orange County,BREA CANYON,14 - Unknown / Unidentified,3.5472617149353027,Orange County,-117.87687534716923,33.941396884584606
2002,5,Santa Clara CAL FIRE,DEL_PUERTO,14 - Unknown / Unidentified,154.29722595214844,Stanislaus County,-121.23499830301131,37.47029195212139
2002,9,Shasta - Trinity CAL FIRE,IRON,14 - Unknown / Unidentified,55.111778259277344,Shasta County,-121.94938740426036,41.045103026352145
2002,9,Amador - El Dorado CAL FIRE,49ER,7 - Arson,33.55684280395508,El Dorado County,-120.85321969947191,38.55290626322797
2002,9,Amador - El Dorado CAL FIRE,PUERTO,7 - Arson,17.451423645019528,Sacramento County,-121.0701170751627,38.52807491446386
2002,10,Amador - El Dorado CAL FIRE,WHITE #2,14 - Unknown / Unidentified,169.90138244628906,Sacramento County,-121.109043119357,38.63460583892114
2002,6,San Bernardino National Forest,LOUISIANA,2 - Equipment Use,6564.21142578125,San Bernardino County,-117.47333619135122,34.28974808513
2002,11,Shasta - Trinity CAL FIRE,B LINE,18 - Escaped Prescribed Burn,19.794055938720703,Shasta County,-121.83472866704102,40.69826977288389
2002,6,San Bernardino National Forest,BLUE CUT,7 - Arson,6821.0390625,San Bernardino County,-117.44421245380957,34.31230572469815
2002,6,San Bernardino National Forest,BEE,9 - Miscellaneous,397.10247802734375,Riverside County,-116.82537353449855,33.75438667836786
2002,6,Amador - El Dorado CAL FIRE,TWIN,7 - Arson,321.5155334472656,Sacramento County,-121.08227750662458,38.34872152735794
2002,11,Amador - El Dorado CAL FIRE,CARSON,18 - Escaped Prescribed Burn,38.01345825195313,El Dorado County,-120.50630560008659,38.74186863764575
2002,9,Amador - El Dorado CAL FIRE,D'AGOSTINI,11 - Powerline,16.844417572021484,El Dorado County,-120.72841712114449,38.59162343250832
2002,5,Santa Clara CAL FIRE,COX,14 - Unknown / Unidentified,424.0796508789063,Stanislaus County,-121.1669788737991,37.436564965139134
2002,6,Shasta - Trinity CAL FIRE,CHESTNUT,3 - Smoking,119.57044982910156,Shasta County,-122.36873480360121,40.42634120554969
2002,9,Shasta - Trinity CAL FIRE,SWASEY,14 - Unknown / Unidentified,30.298458099365234,Shasta County,-122.48381672486273,40.58162581354791
2002,6,Shasta - Trinity CAL FIRE,SILVER,4 - Campfire,50.45759201049805,Shasta County,-122.23488995564915,40.73806366022854
2002,8,Amador - El Dorado CAL FIRE,BUENA,14 - Unknown / Unidentified,20.7664737701416,Amador County,-120.88475798124821,38.2347688827335
2002,9,Angeles National Forest,CURVE,9 - Miscellaneous,20870.75,Los Angeles County,-117.81421520493286,34.30610983000638
2002,5,San Bernardino National Forest,ARROWHEAD,9 - Miscellaneous,2579.07763671875,San Bernardino County,-117.24141127048878,34.196072801555836
2002,9,Shasta - Trinity CAL FIRE,SQUIRREL,3 - Smoking,578.3557739257812,Shasta County,-121.86958025779644,40.66400864608999
2002,9,Northern CA District - BLM,MENDIBOURE,14 - Unknown / Unidentified,22.31899642944336,Lassen County,-120.48539629567246,40.993718849791726
2002,9,Shasta - Trinity CAL FIRE,KESWICK,9 - Miscellaneous,7.479671001434326,Shasta County,-122.41998622794412,40.640579797300475
2002,9,Shasta - Trinity CAL FIRE,CLEAR,9 - Miscellaneous,2.469843626022339,Shasta County,-122.52327729607023,40.5102367476842
2002,8,Northern CA District - BLM,AMMEN,9 - Miscellaneous,42.79678726196289,Tehama County,-122.1547533661934,40.387369304721155
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #6 ""SPUR 4""",5 - Debris,36.19624328613281,Calaveras County,-120.3448794871877,38.44288544364319
2002,9,Los Angeles County,QUARRY FIRE,14 - Unknown / Unidentified,81.99478149414062,Los Angeles County,-118.34356673113152,34.433754303063424
2002,6,Los Angeles County,RIDGE FIRE,7 - Arson,118.3375473022461,Los Angeles County,-118.61851342893499,34.51535338767666
2002,9,Los Angeles County,OASIS FIRE,7 - Arson,1151.3880615234375,Los Angeles County,-118.27728057790158,34.45886696702794
2002,7,Inyo National Forest,PIPER,1 - Lightning,150.77769470214844,Inyo County,-118.41206378842949,37.17674651629532
2002,7,Inyo National Forest,FULLER,1 - Lightning,6432.91455078125,Inyo County,-118.37476682434068,37.10426232942448
2002,6,Los Angeles County,COPPER FIRE,2 - Equipment Use,19101.64453125,Los Angeles County,-118.4821871652956,34.558551975701235
2002,6,Los Angeles County,COPCO FIRE,14 - Unknown / Unidentified,1404.1597900390625,Los Angeles County,-118.78168738244229,34.740556562593845
2002,7,Los Angeles County,PLACERITA FIRE,7 - Arson,358.89251708984375,Los Angeles County,-118.48531110585066,34.38320437151449
2002,5,Tuolumne - Calaveras CAL FIRE,CHINOOK,2 - Equipment Use,2.0023863315582275,Stanislaus County,-120.79120344215023,37.946677608279565
2002,6,Tuolumne - Calaveras CAL FIRE,PG&E#1,2 - Equipment Use,266.093017578125,San Joaquin County,-120.93924176268324,38.08789315767086
2002,6,Tuolumne - Calaveras CAL FIRE,WAVERLY,2 - Equipment Use,71.82471466064453,San Joaquin County,-120.93815747922169,38.02986029998818
2002,7,Eldorado National Forest,ST. PAULI,9 - Miscellaneous,321.0154724121094,El Dorado County,-120.42156440940599,38.7781612276153
2002,7,Inyo National Forest,BIRCH,1 - Lightning,2549.37158203125,Mono County,-118.6633229536031,37.53905296649347
2002,7,Los Angeles County,FREEWAY FIRE I,7 - Arson,64.87049865722656,Los Angeles County,-118.55030931891193,34.35810508054099
2002,4,San Diego CAL FIRE,PALM#1,14 - Unknown / Unidentified,94.97113800048828,San Diego County,-116.44128477142885,33.285237301570675
2002,4,Humboldt - Del Norte CAL FIRE,KELLOGG,10 - Vehicle,174.51438903808594,Del Norte County,-124.20733209687886,41.87435118740635
2002,4,Eldorado National Forest,COWBOY,7 - Arson,13.80989933013916,El Dorado County,-120.41001510879852,38.564861336962956
2002,11,Eldorado National Forest,TELLS 3,5 - Debris,25.33955192565918,El Dorado County,-120.36223819656912,38.92326009545893
2002,11,Eldorado National Forest,TELLS 1,5 - Debris,17.770963668823242,El Dorado County,-120.36262866538044,38.9359525807375
2002,11,Eldorado National Forest,ROBBS,5 - Debris,18.998981475830078,El Dorado County,-120.38943422104309,38.93663405421917
2002,7,Sequoia National Forest,MCNALLY,4 - Campfire,149475.28125,Tulare County,-118.40000734305178,36.066430649918935
2002,6,Sequoia National Forest,ROCKY,9 - Miscellaneous,446.03167724609375,Kern County,-118.73599969075384,35.47337318362005
2002,10,Six Rivers National Forest,LASSIC,9 - Miscellaneous,23.54100799560547,Trinity County,-123.51290086162071,40.32006630822895
2002,11,Eldorado National Forest,TELLS 2,5 - Debris,16.09994125366211,El Dorado County,-120.35889229526406,38.9462372408238
2002,11,Eldorado National Forest,LOON 4,5 - Debris,23.09802055358887,El Dorado County,-120.3811842123387,38.9520501228924
2002,11,Eldorado National Forest,PLUM,5 - Debris,1762.244384765625,El Dorado County,-120.3987447528442,38.74677867008415
2002,11,Eldorado National Forest,LOON 5,5 - Debris,21.239839553833008,El Dorado County,-120.37600558268127,38.954362570870366
2002,7,San Diego CAL FIRE,PINES,11 - Powerline,61691.23828125,San Diego County,-116.52567068208626,33.139328002804675
2002,6,San Luis Obispo CAL FIRE,DAVIS,14 - Unknown / Unidentified,2117.68701171875,San Luis Obispo County,-120.21254544032524,35.688389513211234
2002,7,San Luis Obispo CAL FIRE,HIGHWAY 58,14 - Unknown / Unidentified,1285.466064453125,San Luis Obispo County,-120.52792867879955,35.4331018545616
2002,7,Siskiyou CAL FIRE,MUSSOLINI,2 - Equipment Use,3217.744384765625,Siskiyou County,-122.514784938709,41.462655733028605
2002,5,Los Angeles County,BURLWOOD,7 - Arson,66.40935516357422,Los Angeles County,-118.67460326360171,34.469052029909804
2002,8,Santa Clara CAL FIRE,PG&E#4,11 - Powerline,200.15444946289062,Contra Costa County,-122.18698033183695,37.96634559790338
2002,7,Cleveland National Forest,GARNET,9 - Miscellaneous,1155.77783203125,San Diego County,-116.44251201891363,32.91054470939365
2002,6,Cleveland National Forest,TROY,4 - Campfire,1557.8717041015625,San Diego County,-116.39035550173878,32.82782052877014
2002,8,Cleveland National Forest,BOBCAT,9 - Miscellaneous,738.5581665039062,San Diego County,-116.53882547030081,32.70556557086858
2002,6,Santa Clara CAL FIRE,PATTERSON,14 - Unknown / Unidentified,233.9078369140625,San Joaquin County,-121.5455767967024,37.717178803157466
2002,7,Sequoia National Forest,POWERHOUSE,7 - Arson,26.43614959716797,Tulare County,-118.71094474273687,36.16452487625475
2002,9,Vandenberg Air Force Base,HIGHWAY_246,14 - Unknown / Unidentified,0.5998117923736572,Santa Barbara County,-120.5751781279332,34.67801123731376
2002,9,Vandenberg Air Force Base,NEVADA,14 - Unknown / Unidentified,0.011379401199519634,Santa Barbara County,-120.5625966365046,34.71000014493941
2002,5,Los Angeles County,SHANNON FIRE,14 - Unknown / Unidentified,298.929931640625,Los Angeles County,-118.23640727865141,34.5335883067018
2002,7,Northern CA District - BLM,KNOX,14 - Unknown / Unidentified,20.080581665039066,Lassen County,-120.66330680544084,41.14669250274316
2002,8,Amador - El Dorado CAL FIRE,HICKOK,7 - Arson,775.8331298828125,El Dorado County,-121.0276976868978,38.73663871846402
2002,9,Los Angeles County,FREEWAY FIRE II,7 - Arson,1028.4710693359377,Los Angeles County,-118.66348753042826,34.53686973532834
2002,8,Los Angeles County,CHERRY FIRE,14 - Unknown / Unidentified,159.30113220214844,Los Angeles County,-118.29298026198288,34.59178009153199
2002,11,Butte CAL FIRE,UNION,5 - Debris,57.98297500610352,Butte County,-121.38379881703864,39.58196167429126
2002,9,Angeles National Forest,LEONA,7 - Arson,4904.46533203125,Los Angeles County,-118.275176799158,34.585011165184305
2002,11,Butte CAL FIRE,BEAN,5 - Debris,187.2257232666016,Butte County,-121.32374981636849,39.638351751760396
2002,6,Butte CAL FIRE,SKYWAY,1 - Lightning,2141.46728515625,Butte County,-121.71678953557884,39.68605182743043
2002,6,Ventura County,WOLF,9 - Miscellaneous,21641.138671875,Ventura County,-119.21036785408779,34.593702102799824
2002,10,Nevada - Yuba - Placer CAL FIRE,DREDGE,14 - Unknown / Unidentified,34.777698516845696,Yuba County,-121.42740124663338,39.20329953514432
2002,2,San Diego CAL FIRE,BORDER#2,4 - Campfire,270.63253784179693,San Diego County,-116.69202540087178,32.64456409537951
2002,8,Amador - El Dorado CAL FIRE,GREENWOOD,7 - Arson,28.38487434387207,El Dorado County,-120.91176766684481,38.90314828377441
2002,8,Tahoe National Forest,VINTON,9 - Miscellaneous,12.905685424804688,Plumas County,-120.17490746914852,39.79884176407587
2002,10,Los Angeles County,CAMBRIDGE,14 - Unknown / Unidentified,108.03766632080078,Los Angeles County,-118.62894302073285,34.46470417228695
2002,7,Amador - El Dorado CAL FIRE,WHITE,10 - Vehicle,80.64008331298828,Sacramento County,-121.10884298376736,38.61907099822084
2002,7,Monterey - San Benito CAL FIRE,MERRILL,2 - Equipment Use,63.31600570678711,San Benito County,-121.58660429483152,36.86400556548993
2002,6,Amador - El Dorado CAL FIRE,PONY,11 - Powerline,702.2744750976562,Amador County,-121.01474904690971,38.46251859532428
2002,6,Sequoia - Kings Canyon NP,RIVER,7 - Arson,1.0945994853973389,Fresno County,-118.6548222073857,36.7875746291376
2002,8,Sequoia - Kings Canyon NP,SLIDE,1 - Lightning,61.93105697631836,Fresno County,-118.6753349741082,36.93058245075631
2002,8,Sequoia - Kings Canyon NP,PALISADE,1 - Lightning,1497.7742919921875,Fresno County,-118.53526237630597,37.05399291394513
2002,11,Eldorado National Forest,MUTTON,5 - Debris,71.98320770263672,El Dorado County,-120.64544239617136,38.92006128566117
2002,11,Eldorado National Forest,HUNTER,5 - Debris,545.3635864257811,El Dorado County,-120.46971729157822,38.89370777860448
2002,9,Inyo National Forest,PIUTE,9 - Miscellaneous,391.6247253417969,Mono County,-118.24657135788703,37.516481247146494
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #12 ""MILL CREEK #2""",5 - Debris,36.49817276000977,Calaveras County,-120.23633482309036,38.31872954599628
2002,7,Modoc National Forest,MULDOON,1 - Lightning,38.92646789550781,Modoc County,-120.6606453547351,41.965831876035374
2002,7,Modoc National Forest,BSFMU7,1 - Lightning,36.304588317871094,Modoc County,-120.75245745488668,41.619678728055746
2002,7,Modoc National Forest,BSFMU5,1 - Lightning,16.538541793823242,Modoc County,-120.71398253251623,41.662853585984
2002,10,San Diego CAL FIRE,WILDCAT,14 - Unknown / Unidentified,22.48634910583496,San Diego County,-116.893560180392,32.89575102654273
2002,6,Tulare CAL FIRE,GLOBE,7 - Arson,11.32046604156494,Tulare County,-118.80767392316672,36.092929549309176
2002,6,Tulare CAL FIRE,STAGE,7 - Arson,1159.796875,Tulare County,-118.92470391969944,35.930383152549595
2002,5,Tulare CAL FIRE,ELDERWOOD,6 - Railroad,152.550048828125,Tulare County,-119.14714604447529,36.4812273749321
2002,7,Tulare CAL FIRE,CURTIS,6 - Railroad,12.759733200073242,Tulare County,-119.27461191683778,36.590950858827725
2002,5,Tulare CAL FIRE,AUCKLAND,2 - Equipment Use,17.77069664001465,Tulare County,-119.0961160430185,36.5966945862781
2002,5,Tulare CAL FIRE,GRANITE,6 - Railroad,74.49518585205078,Tulare County,-118.98221719096121,36.07681080560898
2002,8,San Diego CAL FIRE,WOODLAND,7 - Arson,244.30343627929688,San Diego County,-116.5721398183644,33.07537109029664
2002,7,Amador - El Dorado CAL FIRE,STONY,2 - Equipment Use,67.55447387695311,Amador County,-120.85960552495577,38.28630251238161
2002,8,Tulare CAL FIRE,FRITZ,7 - Arson,69.63414001464844,Tulare County,-118.9903027021573,36.34748869930832
2002,7,Tulare CAL FIRE,BOSWELL,2 - Equipment Use,15.091997146606445,Tulare County,-118.96460633646528,36.28889913027891
2002,6,Sequoia - Kings Canyon NP,CIRCLE,1 - Lightning,8.625187873840332,Tulare County,-118.74690726293842,36.57079724895121
2002,11,Tuolumne - Calaveras CAL FIRE,SPI #14,5 - Debris,18.017620086669922,Tuolumne County,-120.12181064302408,38.33058485858755
2002,8,Vandenberg Air Force Base,POWER_PLANT,14 - Unknown / Unidentified,0.05372769385576248,Santa Barbara County,-120.57508365905304,34.641559017849566
2002,6,Orange County,LAGUNA,2 - Equipment Use,83.29993438720703,Orange County,-117.76662597588665,33.569604494934026
2002,10,Sonoma - Lake - Napa CAL FIRE,SIXTEEN,7 - Arson,1513.8138427734375,Yolo County,-122.26574128611492,38.89483426920197
2002,10,Yosemite National Park,LIBERTY,14 - Unknown / Unidentified,91.78303527832031,Mariposa County,-119.49062828422231,37.73137547683032
2002,8,Cleveland National Forest,PEAK,2 - Equipment Use,245.0083312988281,San Diego County,-116.64161912441757,32.9789670897372
2002,6,Vandenberg Air Force Base,HAYBAIL,14 - Unknown / Unidentified,1.317138671875,Santa Barbara County,-120.48615062056129,34.71932053062309
2002,6,Vandenberg Air Force Base,SUDDEN,11 - Powerline,7503.21484375,Santa Barbara County,-120.52798070580386,34.55058332707567
2002,6,Vandenberg Air Force Base,TRAILER_PARK,14 - Unknown / Unidentified,0.0734945759177208,Santa Barbara County,-120.50489756067087,34.72966160571389
2002,5,Sonoma - Lake - Napa CAL FIRE,BEAR,18 - Escaped Prescribed Burn,110.3731918334961,Colusa County,-122.45531861780836,39.105123844839184
2002,7,Madera - Mariposa CAL FIRE,COTTONWOOD,10 - Vehicle,264.70358276367193,Merced County,-121.18576356423895,37.07914904969676
2002,9,Nevada - Yuba - Placer CAL FIRE,DAGUERRA POINT,7 - Arson,178.6962890625,Yuba County,-121.46194307204023,39.206890884053344
2002,6,Nevada - Yuba - Placer CAL FIRE,FIELD,11 - Powerline,936.646484375,Yuba County,-121.30492320232165,39.233180709380505
2002,6,Nevada - Yuba - Placer CAL FIRE,COLGATE,11 - Powerline,79.671875,Yuba County,-121.19716663305988,39.33280852433649
2002,9,Nevada - Yuba - Placer CAL FIRE,BLACK,7 - Arson,215.8804473876953,Nevada County,-121.25186930083387,39.1324077421456
2002,9,Nevada - Yuba - Placer CAL FIRE,SIERRA,10 - Vehicle,594.3346557617188,Placer County,-121.1878708263503,38.787650909296325
2002,8,Nevada - Yuba - Placer CAL FIRE,PONDEROSA,7 - Arson,46.05533981323242,Placer County,-120.92928493419235,39.002788812145454
2002,7,Nevada - Yuba - Placer CAL FIRE,HALCON,2 - Equipment Use,20.136920928955078,Nevada County,-121.07869078190912,39.09674561715178
2002,6,Nevada - Yuba - Placer CAL FIRE,GARDEN,11 - Powerline,284.2474060058594,Placer County,-121.23812004812254,38.966542786633966
2002,10,Nevada - Yuba - Placer CAL FIRE,KIBBE,6 - Railroad,59.21561813354492,Yuba County,-121.47142504220469,39.212961667522414
2002,2,Orange County,GREEN,11 - Powerline,2234.35986328125,Orange County,-117.68445115882427,33.85107197396005
2002,4,Orange County,EVENING,8 - Playing with fire,892.9500122070312,San Bernardino County,-117.680147793061,33.8842946067393
2002,7,Vandenberg Air Force Base,CYPRESS,11 - Powerline,137.10887145996094,Santa Barbara County,-120.6268596011476,34.561143579196845
2002,5,Orange County,ANTONIO,9 - Miscellaneous,1480.4686279296875,Orange County,-117.60425986593158,33.60230487129802
2002,6,Orange County,AVERY,9 - Miscellaneous,129.83236694335938,Orange County,-117.65580909118637,33.54087791337697
2002,11,Tuolumne - Calaveras CAL FIRE,"SPI #13 ""SKULL""",5 - Debris,19.851062774658203,Tuolumne County,-120.20051374182655,38.252319179085525
2002,6,San Diego CAL FIRE,MANZANITA#2,14 - Unknown / Unidentified,214.901611328125,San Diego County,-116.31424894256719,32.703626681694004
2002,11,Lake Taho Basin Management Unit,PIONEER 2,9 - Miscellaneous,23.49194145202637,El Dorado County,-119.96152324450381,38.919655177931396
2002,8,Angeles National Forest,SANTA ANITA,7 - Arson,27.70605087280273,Los Angeles County,-118.03004218747101,34.17520668042491
2002,10,San Bernardino National Forest,HARRISON,3 - Smoking,32.832698822021484,San Bernardino County,-117.18599857690106,34.150934232363355
2002,10,San Bernardino National Forest,COLD,9 - Miscellaneous,11.187118530273438,San Bernardino County,-117.26941035482729,34.21709841749836
2002,11,Eldorado National Forest,BEAR 2,5 - Debris,48.81709289550781,Amador County,-120.24383148435312,38.51582369321231
2002,11,Eldorado National Forest,ELLIS 2,5 - Debris,112.53871154785156,Amador County,-120.3174933409453,38.50110281765443
2002,8,Amador - El Dorado CAL FIRE,GREENSTONE,10 - Vehicle,16.245662689208984,El Dorado County,-120.87309816532421,38.6969164058082
2002,2,San Diego CAL FIRE,GAVILAN,5 - Debris,5663.11669921875,San Diego County,-117.27225443402978,33.39450591247281
2002,6,Fresno-Kings CAL FIRE,AERA,11 - Powerline,425.3806457519531,Fresno County,-120.34431690589405,36.25042360061646
2002,6,Fresno-Kings CAL FIRE,HAZLETON,2 - Equipment Use,60.11041641235352,Fresno County,-119.42403761400487,36.79567603868962
2002,8,Fresno-Kings CAL FIRE,EDMONDSON,11 - Powerline,42.51326370239258,Fresno County,-119.552553338748,36.86439974460132
2002,9,Fresno-Kings CAL FIRE,TRIMMER,2 - Equipment Use,10.514666557312012,Fresno County,-119.32519280989507,36.86793330131743
2002,9,Fresno-Kings CAL FIRE,HARRIS,11 - Powerline,8.099584579467772,Fresno County,-119.4282179772707,36.80939877258181
2002,10,Fresno-Kings CAL FIRE,DUNLAP,2 - Equipment Use,13.278544425964355,Fresno County,-119.15529185350115,36.74803823416125
2002,11,Fresno-Kings CAL FIRE,MILL CREEK,11 - Powerline,15.790568351745605,Fresno County,-119.31813245304731,36.804276312253606
2002,7,Fresno-Kings CAL FIRE,WARTHAN,2 - Equipment Use,14.099867820739744,Fresno County,-120.58514306187664,36.12271235141181
2002,7,Fresno-Kings CAL FIRE,CAMELBACK,14 - Unknown / Unidentified,29.81462287902832,Fresno County,-119.51444240749477,37.07270307518396
2002,6,Fresno-Kings CAL FIRE,HOKANSON,10 - Vehicle,9.072392463684082,Fresno County,-119.14042316521187,36.7430182998416
2002,7,Fresno-Kings CAL FIRE,BRENNAN,2 - Equipment Use,60.41566848754883,Fresno County,-119.38878208839128,36.798022589226925
2002,6,Fresno-Kings CAL FIRE,VALLEY,7 - Arson,42.795005798339844,Fresno County,-119.29125562358568,36.71356223413807
2002,5,Fresno-Kings CAL FIRE,TIVY,11 - Powerline,439.44512939453125,Fresno County,-119.38415870651704,36.786537464535186
2002,5,Fresno-Kings CAL FIRE,RIFLE,9 - Miscellaneous,18.642942428588867,Fresno County,-119.6812445196605,36.949246423988974
2002,6,Angeles National Forest,ARTESIAN,9 - Miscellaneous,21.76321220397949,Los Angeles County,-118.36579895660152,34.570433695694945
2002,5,Angeles National Forest,BOUQUET,9 - Miscellaneous,4285.10986328125,Los Angeles County,-118.43456714738824,34.54012274882093
2002,7,Angeles National Forest,BEAR,2 - Equipment Use,7.982593059539795,Los Angeles County,-118.79135370231552,34.697996540904924
2002,6,Toiyabe National Forest,CANNON,4 - Campfire,26684.134765625,Mono County,-119.45830828119793,38.48441591675872
2002,6,Sequoia National Forest,BOREL,9 - Miscellaneous,3417.8994140625,Kern County,-118.50062805269245,35.605808815447546
2002,6,Angeles National Forest,SUSANNA FIRE,4 - Campfire,73.18828582763672,Los Angeles County,-117.81377895660455,34.23962506556395
2002,7,Yosemite National Park,WOLF,1 - Lightning,1875.441650390625,Tuolumne County,-119.66307074260546,37.872531900755156
2002,8,San Bernardino National Forest,LYTLE,7 - Arson,555.2105712890625,San Bernardino County,-117.58709212389508,34.29361148370121
2002,11,Eldorado National Forest,BALTIC,5 - Debris,18.769025802612305,El Dorado County,-120.41863607507231,38.67173707861465
2002,2,Vandenberg Air Force Base,TREATMENT,11 - Powerline,0.8939274549484253,Santa Barbara County,-120.53500524937935,34.68567975964475
2002,5,Cleveland National Forest,MATEO,9 - Miscellaneous,1882.249755859375,San Diego County,-117.47476651520358,33.45359237902458
2002,9,Stanislaus National Forest,RALPH,3 - Smoking,13.986856460571287,Tuolumne County,-120.18207639397085,37.93574711088559
